Id,Year,Ndomains,Complexity,Rating,D_Wargames,D_Family Games,D_Strategy Games,D_Thematic Games,D_Abstract Games,D_Childrens Games,D_Party Games,D_Customizable Games
20966,2005,1,1.33,5.78,0,1,0,0,0,0,0,0
178939,2016,0,1.0,5.89,0,0,0,0,0,0,0,0
123635,2012,0,1.89,6.3,0,0,0,0,0,0,0,0
36604,2006,1,2.2,7.17,1,0,0,0,0,0,0,0
237212,2017,0,1.86,6.89,0,0,0,0,0,0,0,0
227163,2018,0,1.0,7.15,0,0,0,0,0,0,0,0
282421,2018,0,2.0,7.06,0,0,0,0,0,0,0,0
3161,1984,1,2.92,6.42,1,0,0,0,0,0,0,0
137328,2013,0,1.0,6.13,0,0,0,0,0,0,0,0
20675,2003,1,1.21,5.81,0,1,0,0,0,0,0,0
8913,1992,1,3.2,6.24,1,0,0,0,0,0,0,0
2605,1925,1,2.5,6.43,1,0,0,0,0,0,0,0
256334,2019,0,1.0,6.5,0,0,0,0,0,0,0,0
3022,1985,0,1.8,5.83,0,0,0,0,0,0,0,0
261316,2018,0,1.5,7.02,0,0,0,0,0,0,0,0
28096,2007,1,4.1,6.74,1,0,0,0,0,0,0,0
757,2000,0,2.0,6.34,0,0,0,0,0,0,0,0
85467,2010,0,2.0,7.12,0,0,0,0,0,0,0,0
1003,1994,0,2.17,6.42,0,0,0,0,0,0,0,0
6509,1994,0,2.5,6.49,0,0,0,0,0,0,0,0
181866,2015,0,1.0,6.86,0,0,0,0,0,0,0,0
222885,2017,0,2.0,6.07,0,0,0,0,0,0,0,0
244922,2018,0,1.0,6.87,0,0,0,0,0,0,0,0
12505,1999,1,2.38,6.63,1,0,0,0,0,0,0,0
7943,1989,1,3.08,6.18,1,0,0,0,0,0,0,0
224815,2017,0,1.0,6.47,0,0,0,0,0,0,0,0
24475,2006,0,3.63,6.65,0,0,0,0,0,0,0,0
88931,2010,0,1.86,6.09,0,0,0,0,0,0,0,0
11763,1994,1,2.38,6.94,1,0,0,0,0,0,0,0
144587,2013,1,1.4,5.95,0,0,0,0,1,0,0,0
28389,1970,1,3.4,7.07,0,0,0,0,1,0,0,0
8705,1986,1,2.5,6.4,1,0,0,0,0,0,0,0
24704,2007,1,2.0,6.22,0,0,0,0,1,0,0,0
193577,2016,0,2.0,7.46,0,0,0,0,0,0,0,0
201510,2017,0,2.0,6.49,0,0,0,0,0,0,0,0
92465,2011,0,1.67,6.87,0,0,0,0,0,0,0,0
235252,2017,0,1.67,6.07,0,0,0,0,0,0,0,0
223674,2017,0,1.36,5.98,0,0,0,0,0,0,0,0
1712,1984,0,2.0,6.12,0,0,0,0,0,0,0,0
10878,1991,0,1.36,6.01,0,0,0,0,0,0,0,0
176433,2015,0,1.5,6.03,0,0,0,0,0,0,0,0
127229,2012,0,2.4,6.34,0,0,0,0,0,0,0,0
309600,2020,0,2.0,7.02,0,0,0,0,0,0,0,0
80474,2010,0,1.8,6.37,0,0,0,0,0,0,0,0
263168,2019,0,1.4,7.38,0,0,0,0,0,0,0,0
141829,2013,0,1.55,5.83,0,0,0,0,0,0,0,0
4336,1985,1,2.5,6.29,1,0,0,0,0,0,0,0
227026,2017,0,1.0,6.51,0,0,0,0,0,0,0,0
153939,2014,0,1.84,5.74,0,0,0,0,0,0,0,0
256962,2018,0,2.0,7.67,0,0,0,0,0,0,0,0
158895,2017,0,3.73,6.59,0,0,0,0,0,0,0,0
40619,2009,1,1.8,6.11,0,0,0,0,0,1,0,0
278413,2019,0,1.13,6.18,0,0,0,0,0,0,0,0
81100,2010,0,2.0,6.6,0,0,0,0,0,0,0,0
264656,2019,0,3.0,6.63,0,0,0,0,0,0,0,0
1716,1987,1,3.48,6.0,1,0,0,0,0,0,0,0
223455,2017,0,2.75,7.13,0,0,0,0,0,0,0,0
11373,1995,1,2.88,6.74,1,0,0,0,0,0,0,0
281198,2019,0,3.0,7.15,0,0,0,0,0,0,0,0
2205,1996,0,1.56,5.99,0,0,0,0,0,0,0,0
111026,2011,1,2.22,7.06,1,0,0,0,0,0,0,0
479,1999,0,2.69,5.93,0,0,0,0,0,0,0,0
34744,2008,1,1.55,5.97,0,1,0,0,0,0,0,0
226330,2017,0,2.0,7.43,0,0,0,0,0,0,0,0
273352,2019,0,3.0,7.25,0,0,0,0,0,0,0,0
6487,1990,1,3.5,6.51,1,0,0,0,0,0,0,0
12065,2004,0,1.0,5.89,0,0,0,0,0,0,0,0
20617,1995,1,1.79,6.44,1,0,0,0,0,0,0,0
185457,2016,1,3.0,7.38,1,0,0,0,0,0,0,0
247316,2018,0,1.0,6.97,0,0,0,0,0,0,0,0
4967,2002,1,2.33,6.08,1,0,0,0,0,0,0,0
124881,2012,0,2.88,5.98,0,0,0,0,0,0,0,0
32346,2006,0,1.67,6.07,0,0,0,0,0,0,0,0
192731,2016,0,1.0,6.58,0,0,0,0,0,0,0,0
308989,2021,1,1.0,7.01,0,0,0,0,0,0,1,0
4352,2002,0,2.12,5.81,0,0,0,0,0,0,0,0
160494,2016,1,3.0,6.96,1,0,0,0,0,0,0,0
1701,2001,0,1.56,5.68,0,0,0,0,0,0,0,0
255020,2018,0,1.36,6.44,0,0,0,0,0,0,0,0
256957,2018,0,1.0,6.93,0,0,0,0,0,0,0,0
266064,2022,0,3.0,7.42,0,0,0,0,0,0,0,0
32639,2007,0,2.22,6.64,0,0,0,0,0,0,0,0
299733,2021,1,2.0,8.51,0,0,1,0,0,0,0,0
174618,2015,0,2.0,6.36,0,0,0,0,0,0,0,0
55841,2009,0,2.0,6.44,0,0,0,0,0,0,0,0
97329,2011,0,2.0,6.93,0,0,0,0,0,0,0,0
9259,1988,1,3.0,7.01,1,0,0,0,0,0,0,0
178051,2015,0,1.43,5.9,0,0,0,0,0,0,0,0
73589,2010,2,3.14,7.19,1,0,1,0,0,0,0,0
224979,2018,0,1.5,6.74,0,0,0,0,0,0,0,0
388,1998,1,1.86,5.76,0,1,0,0,0,0,0,0
8703,1973,1,2.6,6.46,1,0,0,0,0,0,0,0
123399,0,0,1.67,7.35,0,0,0,0,0,0,0,0
12049,2007,1,3.38,6.75,1,0,0,0,0,0,0,0
141089,2013,0,1.0,6.2,0,0,0,0,0,0,0,0
373,1995,0,1.8,6.56,0,0,0,0,0,0,0,0
84776,2010,0,1.89,6.6,0,0,0,0,0,0,0,0
263421,2020,0,2.0,7.1,0,0,0,0,0,0,0,0
6735,1982,1,2.29,6.79,0,0,0,1,0,0,0,0
291008,2019,0,1.5,6.36,0,0,0,0,0,0,0,0
133713,2012,1,1.92,5.95,0,0,0,1,0,0,0,0
64769,2010,1,1.87,6.65,1,0,0,0,0,0,0,0
172875,2016,0,2.33,6.51,0,0,0,0,0,0,0,0
2409,1975,1,2.52,5.79,0,0,0,0,1,0,0,0
6940,1978,1,2.45,6.35,1,0,0,0,0,0,0,0
201026,2016,0,2.0,7.26,0,0,0,0,0,0,0,0
192605,2016,0,1.5,6.23,0,0,0,0,0,0,0,0
99777,2011,1,2.5,6.03,0,0,0,1,0,0,0,0
27789,2007,1,2.04,5.95,0,1,0,0,0,0,0,0
984,1992,0,1.83,6.17,0,0,0,0,0,0,0,0
226457,2018,0,2.25,6.3,0,0,0,0,0,0,0,0
280979,2019,1,1.2,6.76,0,1,0,0,0,0,0,0
1869,1945,2,1.88,6.05,0,1,0,1,0,0,0,0
36333,2008,0,2.57,7.02,0,0,0,0,0,0,0,0
33140,2007,0,1.14,6.28,0,0,0,0,0,0,0,0
181670,2016,0,1.5,6.39,0,0,0,0,0,0,0,0
17697,2005,0,1.88,6.23,0,0,0,0,0,0,0,0
12168,1961,1,2.56,5.88,1,0,0,0,0,0,0,0
9846,2002,1,2.64,7.37,1,0,0,0,0,0,0,0
182228,2015,0,2.13,6.15,0,0,0,0,0,0,0,0
1401,1992,1,1.4,6.4,0,0,0,0,1,0,0,0
130400,2012,0,2.2,6.86,0,0,0,0,0,0,0,0
309297,2020,1,1.67,7.51,1,0,0,0,0,0,0,0
4764,1986,1,1.13,6.06,0,0,0,0,1,0,0,0
228310,2016,0,1.33,6.59,0,0,0,0,0,0,0,0
256626,2020,1,3.0,7.66,0,0,1,0,0,0,0,0
294216,2020,0,2.0,7.25,0,0,0,0,0,0,0,0
301242,2019,0,1.25,6.35,0,0,0,0,0,0,0,0
231476,2018,0,2.75,7.83,0,0,0,0,0,0,0,0
11629,1983,0,1.5,6.67,0,0,0,0,0,0,0,0
8424,1975,1,2.82,6.27,1,0,0,0,0,0,0,0
163099,2015,0,3.0,6.25,0,0,0,0,0,0,0,0
1663,2001,0,1.69,5.85,0,0,0,0,0,0,0,0
183400,2015,0,1.4,6.55,0,0,0,0,0,0,0,0
175516,2016,0,1.83,6.48,0,0,0,0,0,0,0,0
563,1986,0,1.86,6.25,0,0,0,0,0,0,0,0
18536,1942,0,1.0,6.61,0,0,0,0,0,0,0,0
2814,1993,0,1.5,6.25,0,0,0,0,0,0,0,0
263809,2018,0,2.0,6.86,0,0,0,0,0,0,0,0
209734,2016,0,1.63,6.19,0,0,0,0,0,0,0,0
202227,2016,0,3.0,6.87,0,0,0,0,0,0,0,0
26890,2008,1,2.13,6.82,1,0,0,0,0,0,0,0
260212,2018,0,3.0,6.21,0,0,0,0,0,0,0,0
34245,2008,1,2.0,6.6,0,0,0,0,0,0,0,1
176633,2015,0,2.5,7.15,0,0,0,0,0,0,0,0
175265,2015,0,2.25,6.18,0,0,0,0,0,0,0,0
7870,2004,1,1.2,6.72,0,0,0,0,1,0,0,0
86538,2010,0,1.0,6.15,0,0,0,0,0,0,0,0
20610,2005,1,2.14,7.3,1,0,0,0,0,0,0,0
5590,1996,1,1.17,5.97,0,0,0,0,0,1,0,0
280984,2021,0,2.75,7.5,0,0,0,0,0,0,0,0
13375,2004,1,2.08,5.69,0,1,0,0,0,0,0,0
279884,2019,0,1.5,6.85,0,0,0,0,0,0,0,0
6007,1988,1,2.44,6.4,1,0,0,0,0,0,0,0
39084,2008,1,1.45,5.97,0,0,0,0,1,0,0,0
4503,2002,0,2.0,6.61,0,0,0,0,0,0,0,0
193831,2016,0,1.0,6.26,0,0,0,0,0,0,0,0
150323,2013,0,0.0,6.44,0,0,0,0,0,0,0,0
85468,2010,0,1.5,6.56,0,0,0,0,0,0,0,0
7129,1990,1,3.43,6.7,1,0,0,0,0,0,0,0
252712,2019,0,2.5,6.17,0,0,0,0,0,0,0,0
255928,2018,0,1.0,7.59,0,0,0,0,0,0,0,0
1687,1990,2,1.62,5.89,0,0,1,0,0,0,1,0
7071,2000,0,2.83,7.17,0,0,0,0,0,0,0,0
5843,1959,0,1.8,6.5,0,0,0,0,0,0,0,0
3265,1998,1,2.62,6.1,1,0,0,0,0,0,0,0
118950,2012,0,2.0,6.21,0,0,0,0,0,0,0,0
30020,1976,1,2.18,6.58,1,0,0,0,0,0,0,0
174049,2015,0,1.6,6.22,0,0,0,0,0,0,0,0
38287,2008,2,1.03,5.74,0,1,0,0,0,1,0,0
176478,2015,1,3.0,7.48,1,0,0,0,0,0,0,0
244327,2018,0,1.67,6.13,0,0,0,0,0,0,0,0
158968,2014,1,2.13,6.25,0,0,1,0,0,0,0,0
21293,2006,1,1.44,5.61,0,1,0,0,0,0,0,0
246315,2018,0,1.67,6.16,0,0,0,0,0,0,0,0
97494,2011,1,2.0,6.82,1,0,0,0,0,0,0,0
13915,1976,1,2.19,6.32,1,0,0,0,0,0,0,0
83228,2009,0,1.0,6.92,0,0,0,0,0,0,0,0
34419,2008,0,2.17,5.98,0,0,0,0,0,0,0,0
248226,2018,0,1.6,6.22,0,0,0,0,0,0,0,0
44125,2009,0,1.36,6.74,0,0,0,0,0,0,0,0
283353,2019,0,1.0,6.46,0,0,0,0,0,0,0,0
108155,2011,0,1.0,6.1,0,0,0,0,0,0,0,0
179386,2016,0,2.33,6.12,0,0,0,0,0,0,0,0
23912,2006,0,2.13,6.02,0,0,0,0,0,0,0,0
247029,2019,0,1.33,6.41,0,0,0,0,0,0,0,0
6837,2000,0,1.73,5.85,0,0,0,0,0,0,0,0
158604,2014,0,2.0,6.45,0,0,0,0,0,0,0,0
6529,2001,1,2.62,6.17,1,0,0,0,0,0,0,0
289566,2021,0,1.8,7.02,0,0,0,0,0,0,0,0
257316,2019,0,1.0,7.17,0,0,0,0,0,0,0,0
256443,2019,0,1.67,7.45,0,0,0,0,0,0,0,0
130764,2014,2,2.56,5.98,0,0,1,1,0,0,0,0
26141,2006,0,2.25,6.25,0,0,0,0,0,0,0,0
66964,2010,2,1.67,6.31,0,1,0,1,0,0,0,0
271759,2019,0,1.5,6.53,0,0,0,0,0,0,0,0
102253,2015,1,1.83,7.3,1,0,0,0,0,0,0,0
10573,2003,1,1.2,6.38,0,0,0,0,1,0,0,0
56022,2009,0,1.33,6.11,0,0,0,0,0,0,0,0
220885,2019,0,2.0,6.94,0,0,0,0,0,0,0,0
249312,2018,0,3.5,8.25,0,0,0,0,0,0,0,0
235071,2018,0,2.5,6.61,0,0,0,0,0,0,0,0
91512,2011,0,1.0,6.06,0,0,0,0,0,0,0,0
7657,1954,0,1.0,6.7,0,0,0,0,0,0,0,0
8909,0,1,2.22,6.11,1,0,0,0,0,0,0,0
12111,2001,0,2.17,7.17,0,0,0,0,0,0,0,0
154633,2013,0,1.42,5.89,0,0,0,0,0,0,0,0
282437,2019,0,2.0,7.97,0,0,0,0,0,0,0,0
203195,2016,0,2.0,6.72,0,0,0,0,0,0,0,0
47130,2009,0,1.5,5.91,0,0,0,0,0,0,0,0
185987,2015,0,1.38,7.04,0,0,0,0,0,0,0,0
76994,2010,1,1.67,6.88,1,0,0,0,0,0,0,0
309341,2020,0,0.0,7.09,0,0,0,0,0,0,0,0
128388,2011,0,1.0,6.65,0,0,0,0,0,0,0,0
289055,2019,1,2.0,7.12,0,0,0,0,1,0,0,0
11011,1975,1,2.33,6.56,1,0,0,0,0,0,0,0
193103,2016,0,3.2,7.87,0,0,0,0,0,0,0,0
32821,2007,1,2.11,6.66,1,0,0,0,0,0,0,0
85165,2010,1,3.33,7.13,0,0,0,0,1,0,0,0
169550,2016,0,2.4,6.65,0,0,0,0,0,0,0,0
260592,2019,0,2.0,6.93,0,0,0,0,0,0,0,0
8533,1980,1,2.67,6.96,0,0,0,0,1,0,0,0
22427,0,2,2.75,6.66,1,0,0,0,1,0,0,0
19372,2007,0,2.47,6.2,0,0,0,0,0,0,0,0
287839,2019,0,2.71,6.15,0,0,0,0,0,0,0,0
6402,1980,1,3.45,6.41,1,0,0,0,0,0,0,0
1390,1987,1,2.07,5.97,0,0,0,0,1,0,0,0
102150,2011,0,3.0,6.75,0,0,0,0,0,0,0,0
237927,2018,0,2.25,7.21,0,0,0,0,0,0,0,0
5052,1972,1,1.92,6.35,1,0,0,0,0,0,0,0
297892,2020,0,0.0,6.95,0,0,0,0,0,0,0,0
156453,2014,0,1.0,6.05,0,0,0,0,0,0,0,0
18690,2005,1,2.73,7.1,1,0,0,0,0,0,0,0
149814,2013,0,3.0,7.02,0,0,0,0,0,0,0,0
186501,2016,0,1.5,7.14,0,0,0,0,0,0,0,0
29138,2013,0,1.25,6.31,0,0,0,0,0,0,0,0
109215,2013,2,2.42,5.9,1,0,0,1,0,0,0,0
153486,2013,0,2.0,6.66,0,0,0,0,0,0,0,0
186265,2015,0,1.21,5.7,0,0,0,0,0,0,0,0
6448,1997,0,0.0,7.02,0,0,0,0,0,0,0,0
140995,2013,2,2.4,7.81,1,0,1,0,0,0,0,0
286021,2020,0,3.5,8.03,0,0,0,0,0,0,0,0
11983,2004,0,1.2,5.88,0,0,0,0,0,0,0,0
280143,2019,0,2.0,6.41,0,0,0,0,0,0,0,0
128855,2012,0,2.6,5.95,0,0,0,0,0,0,0,0
36674,2008,1,2.0,7.23,1,0,0,0,0,0,0,0
17464,2006,1,2.33,6.49,1,0,0,0,0,0,0,0
143403,2013,0,1.0,7.02,0,0,0,0,0,0,0,0
197,1999,0,2.0,6.08,0,0,0,0,0,0,0,0
167787,2017,0,1.0,7.18,0,0,0,0,0,0,0,0
269145,2019,0,2.0,5.93,0,0,0,0,0,0,0,0
16332,2015,1,2.67,6.79,1,0,0,0,0,0,0,0
7095,1965,0,0.0,7.13,0,0,0,0,0,0,0,0
276,1997,1,3.42,6.47,1,0,0,0,0,0,0,0
111387,2012,0,2.33,6.22,0,0,0,0,0,0,0,0
7578,1996,0,1.18,6.58,0,0,0,0,0,0,0,0
34195,2015,1,3.5,6.7,1,0,0,0,0,0,0,0
23707,2006,0,1.88,6.13,0,0,0,0,0,0,0,0
191135,2017,0,3.88,6.94,0,0,0,0,0,0,0,0
133421,2013,0,1.6,6.38,0,0,0,0,0,0,0,0
4650,1975,0,1.83,6.73,0,0,0,0,0,0,0,0
173336,2016,0,2.5,6.09,0,0,0,0,0,0,0,0
1028,1998,0,1.18,5.97,0,0,0,0,0,0,0,0
163908,2014,0,2.0,7.55,0,0,0,0,0,0,0,0
16439,1993,0,1.0,6.19,0,0,0,0,0,0,0,0
12352,2004,0,1.33,6.72,0,0,0,0,0,0,0,0
148330,2018,0,1.67,6.81,0,0,0,0,0,0,0,0
2436,1985,0,2.17,6.07,0,0,0,0,0,0,0,0
2716,1993,1,2.42,5.99,0,0,1,0,0,0,0,0
266592,2022,1,1.29,8.52,0,0,0,0,1,0,0,0
58565,2009,0,1.0,5.95,0,0,0,0,0,0,0,0
8161,1998,1,1.86,6.85,1,0,0,0,0,0,0,0
40238,2009,1,1.22,6.0,0,0,0,0,0,1,0,0
260980,2018,0,1.0,6.63,0,0,0,0,0,0,0,0
25569,2006,0,1.0,6.15,0,0,0,0,0,0,0,0
7754,1993,1,2.78,6.5,1,0,0,0,0,0,0,0
176071,2015,0,1.0,6.22,0,0,0,0,0,0,0,0
9932,1996,1,2.4,6.65,1,0,0,0,0,0,0,0
104769,2011,0,0.0,6.07,0,0,0,0,0,0,0,0
205478,2016,0,0.0,6.49,0,0,0,0,0,0,0,0
132773,2013,0,2.67,6.95,0,0,0,0,0,0,0,0
166019,2012,0,1.75,6.11,0,0,0,0,0,0,0,0
98960,2013,0,2.29,5.82,0,0,0,0,0,0,0,0
12129,2002,1,2.0,7.44,1,0,0,0,0,0,0,0
8461,1986,1,3.09,6.29,1,0,0,0,0,0,0,0
38866,2008,0,1.89,6.01,0,0,0,0,0,0,0,0
261370,2019,0,3.0,6.27,0,0,0,0,0,0,0,0
292130,2019,1,2.29,7.64,0,1,0,0,0,0,0,0
35040,2008,0,2.2,6.26,0,0,0,0,0,0,0,0
89319,2011,1,1.75,7.32,0,1,0,0,0,0,0,0
6978,1978,1,2.11,6.49,0,0,0,0,1,0,0,0
301085,2020,0,1.75,7.12,0,0,0,0,0,0,0,0
182410,2016,1,2.5,7.12,1,0,0,0,0,0,0,0
137968,2013,0,1.0,6.13,0,0,0,0,0,0,0,0
235361,2017,0,3.0,6.71,0,0,0,0,0,0,0,0
234274,2017,0,1.67,6.99,0,0,0,0,0,0,0,0
272598,2019,0,1.2,7.4,0,0,0,0,0,0,0,0
191681,2016,0,1.0,6.3,0,0,0,0,0,0,0,0
46369,2007,0,2.4,6.21,0,0,0,0,0,0,0,0
170867,2014,0,1.0,6.51,0,0,0,0,0,0,0,0
3229,1982,0,2.6,6.68,0,0,0,0,0,0,0,0
220630,2018,0,2.33,6.92,0,0,0,0,0,0,0,0
2307,1991,1,2.33,5.87,1,0,0,0,0,0,0,0
312372,2020,0,2.5,6.96,0,0,0,0,0,0,0,0
209774,2017,0,1.5,7.36,0,0,0,0,0,0,0,0
7367,1994,0,1.29,6.4,0,0,0,0,0,0,0,0
39382,2009,1,3.08,6.09,0,0,1,0,0,0,0,0
267359,2018,0,1.33,6.49,0,0,0,0,0,0,0,0
223573,2018,0,1.67,6.26,0,0,0,0,0,0,0,0
69587,2011,0,1.67,5.79,0,0,0,0,0,0,0,0
39708,2008,1,2.57,7.57,1,0,0,0,0,0,0,0
200593,2016,0,1.0,6.64,0,0,0,0,0,0,0,0
230081,2017,0,2.2,7.41,0,0,0,0,0,0,0,0
130603,2012,1,1.22,6.22,0,0,0,0,1,0,0,0
178154,2015,0,1.29,6.05,0,0,0,0,0,0,0,0
255618,2018,0,1.0,5.7,0,0,0,0,0,0,0,0
13094,1994,0,1.4,6.73,0,0,0,0,0,0,0,0
249166,2020,0,2.0,7.02,0,0,0,0,0,0,0,0
195842,2016,0,1.0,6.97,0,0,0,0,0,0,0,0
312259,2020,0,2.5,7.25,0,0,0,0,0,0,0,0
184797,2015,0,2.33,6.96,0,0,0,0,0,0,0,0
14514,1986,0,2.0,7.35,0,0,0,0,0,0,0,0
77200,2010,0,2.47,7.49,0,0,0,0,0,0,0,0
25994,2007,1,2.89,7.07,1,0,0,0,0,0,0,0
4349,1991,1,2.25,6.45,1,0,0,0,0,0,0,0
223286,2017,0,1.0,6.43,0,0,0,0,0,0,0,0
17939,2005,0,4.75,6.92,0,0,0,0,0,0,0,0
109070,2009,0,3.0,7.84,0,0,0,0,0,0,0,0
255962,2019,0,1.0,6.55,0,0,0,0,0,0,0,0
27373,1987,0,0.0,6.38,0,0,0,0,0,0,0,0
301011,2020,0,1.0,6.71,0,0,0,0,0,0,0,0
224662,2017,0,1.5,6.67,0,0,0,0,0,0,0,0
10140,2002,0,1.2,5.83,0,0,0,0,0,0,0,0
64142,2013,1,3.0,7.19,1,0,0,0,0,0,0,0
11160,1997,0,1.82,6.07,0,0,0,0,0,0,0,0
29447,2008,1,2.88,6.41,1,0,0,0,0,0,0,0
214970,2017,0,2.0,6.25,0,0,0,0,0,0,0,0
182135,2014,0,0.0,6.81,0,0,0,0,0,0,0,0
35813,2008,1,1.5,6.51,0,0,0,0,0,1,0,0
41757,2008,1,1.55,6.08,0,1,0,0,0,0,0,0
695,1992,1,1.83,6.3,0,0,0,0,1,0,0,0
175689,2015,1,1.8,6.84,1,0,0,0,0,0,0,0
118537,2017,1,2.5,8.2,1,0,0,0,0,0,0,0
18084,1998,0,1.0,6.51,0,0,0,0,0,0,0,0
707,1994,1,3.0,6.2,1,0,0,0,0,0,0,0
18785,0,1,2.67,7.04,1,0,0,0,0,0,0,0
86006,2010,0,1.33,6.59,0,0,0,0,0,0,0,0
130725,2012,0,1.16,5.94,0,0,0,0,0,0,0,0
83907,2011,2,1.13,6.69,0,1,0,0,0,0,1,0
2713,1981,0,2.71,6.44,0,0,0,0,0,0,0,0
228601,2018,0,2.0,7.14,0,0,0,0,0,0,0,0
76352,0,0,1.67,7.2,0,0,0,0,0,0,0,0
158487,2015,0,2.25,6.29,0,0,0,0,0,0,0,0
237715,2017,0,1.5,6.78,0,0,0,0,0,0,0,0
104353,2011,1,1.7,6.31,1,0,0,0,0,0,0,0
121322,2012,0,1.44,7.06,0,0,0,0,0,0,0,0
33812,2008,0,1.73,6.27,0,0,0,0,0,0,0,0
145027,2013,0,1.6,5.8,0,0,0,0,0,0,0,0
32031,2007,1,2.71,7.21,0,0,0,0,1,0,0,0
8544,1999,1,2.88,7.1,1,0,0,0,0,0,0,0
175221,2015,0,2.0,6.18,0,0,0,0,0,0,0,0
8101,1987,1,1.91,6.07,1,0,0,0,0,0,0,0
76920,2010,0,1.4,6.4,0,0,0,0,0,0,0,0
2201,1995,1,2.61,6.04,0,0,0,0,0,0,0,1
21506,2004,1,1.88,5.79,0,0,0,0,1,0,0,0
10221,1997,1,2.14,6.54,1,0,0,0,0,0,0,0
1623,1998,0,2.0,6.57,0,0,0,0,0,0,0,0
256640,2016,0,1.0,6.38,0,0,0,0,0,0,0,0
14012,1996,1,1.0,6.43,0,0,0,0,0,1,0,0
228509,2017,0,2.0,7.23,0,0,0,0,0,0,0,0
129969,2012,0,1.75,6.77,0,0,0,0,0,0,0,0
220461,2016,0,1.5,7.52,0,0,0,0,0,0,0,0
61319,2009,0,1.5,6.62,0,0,0,0,0,0,0,0
193699,2016,1,2.5,7.86,1,0,0,0,0,0,0,0
64955,2010,1,2.2,5.97,0,0,0,0,0,1,0,0
257604,2018,0,1.67,6.79,0,0,0,0,0,0,0,0
121987,2012,0,1.75,6.12,0,0,0,0,0,0,0,0
182581,2017,0,1.5,6.78,0,0,0,0,0,0,0,0
56685,2009,0,2.5,6.18,0,0,0,0,0,0,0,0
229406,2003,0,2.0,7.35,0,0,0,0,0,0,0,0
3182,1990,0,1.52,5.77,0,0,0,0,0,0,0,0
25973,2006,0,2.0,6.47,0,0,0,0,0,0,0,0
293875,2019,0,1.0,6.37,0,0,0,0,0,0,0,0
244166,2015,0,0.0,7.24,0,0,0,0,0,0,0,0
116736,2012,1,3.17,6.99,1,0,0,0,0,0,0,0
271270,2019,0,2.0,6.44,0,0,0,0,0,0,0,0
162022,1994,0,0.0,7.12,0,0,0,0,0,0,0,0
241964,2018,0,2.0,6.77,0,0,0,0,0,0,0,0
32414,2007,0,1.0,6.67,0,0,0,0,0,0,0,0
25866,2006,1,1.33,6.43,0,0,0,0,0,1,0,0
277475,2019,0,1.5,7.28,0,0,0,0,0,0,0,0
7830,1994,1,2.75,6.43,1,0,0,0,0,0,0,0
2922,1999,1,1.04,5.65,0,0,0,0,0,0,1,0
287198,2019,0,1.5,6.21,0,0,0,0,0,0,0,0
244738,2018,0,1.67,6.17,0,0,0,0,0,0,0,0
2061,1991,1,2.76,5.96,1,0,0,0,0,0,0,0
28843,2007,2,1.89,5.91,1,0,0,1,0,0,0,0
1252,1988,1,1.86,5.93,0,0,0,0,1,0,0,0
153120,2015,1,2.25,5.92,0,0,0,1,0,0,0,0
11435,1993,1,3.0,6.56,1,0,0,0,0,0,0,0
1405,1980,1,2.18,6.19,0,0,1,0,0,0,0,0
275214,2019,0,1.33,6.17,0,0,0,0,0,0,0,0
5298,2001,0,1.13,5.68,0,0,0,0,0,0,0,0
9063,1984,1,2.0,6.36,0,0,0,0,1,0,0,0
234900,2021,0,2.67,6.63,0,0,0,0,0,0,0,0
81588,2010,1,3.5,7.08,0,0,0,0,1,0,0,0
220541,2017,0,0.0,6.2,0,0,0,0,0,0,0,0
270113,2017,0,1.33,6.48,0,0,0,0,0,0,0,0
660,2000,0,1.0,6.06,0,0,0,0,0,0,0,0
37997,2008,1,2.5,6.76,0,0,0,1,0,0,0,0
177995,2015,0,1.0,6.65,0,0,0,0,0,0,0,0
308870,2020,0,2.0,7.52,0,0,0,0,0,0,0,0
11601,2004,0,3.0,6.72,0,0,0,0,0,0,0,0
264566,2018,0,1.33,7.22,0,0,0,0,0,0,0,0
18588,2005,0,2.0,6.16,0,0,0,0,0,0,0,0
293981,2020,0,1.6,9.19,0,0,0,0,0,0,0,0
457,1998,1,1.4,5.87,0,1,0,0,0,0,0,0
181005,2015,0,1.0,6.26,0,0,0,0,0,0,0,0
317643,2020,0,1.75,7.19,0,0,0,0,0,0,0,0
217201,2018,1,4.89,6.72,1,0,0,0,0,0,0,0
132452,2012,0,1.88,6.01,0,0,0,0,0,0,0,0
16432,2005,1,3.38,6.75,1,0,0,0,0,0,0,0
446,1965,1,1.2,5.72,0,0,0,0,1,0,0,0
51401,2009,1,2.0,6.69,0,0,0,0,1,0,0,0
147009,2013,1,1.11,5.9,0,0,0,0,0,1,0,0
3036,1980,0,1.6,6.23,0,0,0,0,0,0,0,0
6672,1992,1,2.83,7.05,1,0,0,0,0,0,0,0
201668,2016,0,2.0,7.21,0,0,0,0,0,0,0,0
2721,1952,0,1.25,6.09,0,0,0,0,0,0,0,0
153916,2014,1,3.17,7.15,1,0,0,0,0,0,0,0
5459,1987,1,2.14,6.77,0,0,0,0,1,0,0,0
19676,1982,0,1.88,7.38,0,0,0,0,0,0,0,0
8180,2003,1,1.67,6.17,0,0,0,0,1,0,0,0
7978,1995,1,3.18,6.51,1,0,0,0,0,0,0,0
69687,2010,1,1.69,6.31,1,0,0,0,0,0,0,0
